Fila 0, Código: 25184, Error: 1062 (23000): Duplicate entry '25184-2023-05-22-1-2023-07-05' for key 'vencimientos.PRIMARY'
Fila 211, Código: 10253, Error: 1062 (23000): Duplicate entry '10253-2023-01-20-2-2023-05-08' for key 'vencimientos.PRIMARY'
Fila 212, Código: 23133, Error: 1062 (23000): Duplicate entry '23133-2023-01-20-2-2023-05-09' for key 'vencimientos.PRIMARY'
Fila 213, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-01-20-2-2023-05-18' for key 'vencimientos.PRIMARY'
Fila 214, Código: 9951, Error: 1062 (23000): Duplicate entry '9951-2023-01-20-2-2023-05-23' for key 'vencimientos.PRIMARY'
Fila 215, Código: 20826, Error: 1062 (23000): Duplicate entry '20826-2023-01-20-2-2023-05-23' for key 'vencimientos.PRIMARY'
Fila 216, Código: 24102, Error: 1062 (23000): Duplicate entry '24102-2023-01-20-2-2023-05-27' for key 'vencimientos.PRIMARY'
Fila 217, Código: 21836, Error: 1062 (23000): Duplicate entry '21836-2023-01-20-2-2023-06-02' for key 'vencimientos.PRIMARY'
Fila 218, Código: 9838, Error: 1062 (23000): Duplicate entry '9838-2023-01-20-2-2023-06-03' for key 'vencimientos.PRIMARY'
Fila 219, Código: 23134, Error: 1062 (23000): Duplicate entry '23134-2023-01-20-2-2023-06-19' for key 'vencimientos.PRIMARY'
Fila 220, Código: 22644, Error: 1062 (23000): Duplicate entry '22644-2023-01-20-2-2023-06-19' for key 'vencimientos.PRIMARY'
Fila 221, Código: 20993, Error: 1062 (23000): Duplicate entry '20993-2023-01-20-2-2023-06-21' for key 'vencimientos.PRIMARY'
Fila 222, Código: 20930, Error: 1062 (23000): Duplicate entry '20930-2023-01-20-2-2023-06-27' for key 'vencimientos.PRIMARY'
Fila 223, Código: 18873, Error: 1062 (23000): Duplicate entry '18873-2023-01-20-2-2023-07-01' for key 'vencimientos.PRIMARY'
Fila 224, Código: 18840, Error: 1062 (23000): Duplicate entry '18840-2023-01-20-2-2023-07-04' for key 'vencimientos.PRIMARY'
Fila 225, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-01-20-2-2023-07-15' for key 'vencimientos.PRIMARY'
Fila 226, Código: 19099, Error: 1062 (23000): Duplicate entry '19099-2023-01-20-2-2023-08-04' for key 'vencimientos.PRIMARY'
Fila 227, Código: 19874, Error: 1062 (23000): Duplicate entry '19874-2023-01-20-2-2023-08-06' for key 'vencimientos.PRIMARY'
Fila 228, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-20-2-2023-08-10' for key 'vencimientos.PRIMARY'
Fila 229, Código: 21819, Error: 1062 (23000): Duplicate entry '21819-2023-01-20-2-2023-08-10' for key 'vencimientos.PRIMARY'
Fila 230, Código: 23925, Error: 1062 (23000): Duplicate entry '23925-2023-01-20-2-2023-08-13' for key 'vencimientos.PRIMARY'
Fila 231, Código: 23926, Error: 1062 (23000): Duplicate entry '23926-2023-01-20-2-2023-08-13' for key 'vencimientos.PRIMARY'
Fila 232, Código: 9798, Error: 1062 (23000): Duplicate entry '9798-2023-01-20-2-2023-08-14' for key 'vencimientos.PRIMARY'
Fila 233, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-01-20-2-2023-08-16' for key 'vencimientos.PRIMARY'
Fila 234, Código: 20777, Error: 1062 (23000): Duplicate entry '20777-2023-01-20-2-2023-08-18' for key 'vencimientos.PRIMARY'
Fila 235, Código: 24585, Error: 1062 (23000): Duplicate entry '24585-2023-01-20-2-2023-08-19' for key 'vencimientos.PRIMARY'
Fila 236, Código: 20786, Error: 1062 (23000): Duplicate entry '20786-2023-01-20-2-2023-08-31' for key 'vencimientos.PRIMARY'
Fila 237, Código: 16332, Error: 1062 (23000): Duplicate entry '16332-2023-01-20-2-2023-09-02' for key 'vencimientos.PRIMARY'
Fila 238, Código: 24586, Error: 1062 (23000): Duplicate entry '24586-2023-01-20-2-2023-09-03' for key 'vencimientos.PRIMARY'
Fila 239, Código: 20788, Error: 1062 (23000): Duplicate entry '20788-2023-01-20-2-2023-09-04' for key 'vencimientos.PRIMARY'
Fila 240, Código: 20825, Error: 1062 (23000): Duplicate entry '20825-2023-01-20-2-2023-09-10' for key 'vencimientos.PRIMARY'
Fila 241, Código: 21075, Error: 1062 (23000): Duplicate entry '21075-2023-01-20-2-2023-09-10' for key 'vencimientos.PRIMARY'
Fila 242, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-01-20-2-2023-09-10' for key 'vencimientos.PRIMARY'
Fila 243, Código: 20791, Error: 1062 (23000): Duplicate entry '20791-2023-01-20-2-2023-09-12' for key 'vencimientos.PRIMARY'
Fila 244, Código: 10218, Error: 1062 (23000): Duplicate entry '10218-2023-01-20-2-2023-09-13' for key 'vencimientos.PRIMARY'
Fila 245, Código: 20790, Error: 1062 (23000): Duplicate entry '20790-2023-01-20-2-2023-09-16' for key 'vencimientos.PRIMARY'
Fila 246, Código: 21380, Error: 1062 (23000): Duplicate entry '21380-2023-01-20-2-2023-09-20' for key 'vencimientos.PRIMARY'
Fila 247, Código: 20496, Error: 1062 (23000): Duplicate entry '20496-2023-01-20-2-2023-09-23' for key 'vencimientos.PRIMARY'
Fila 248, Código: 20239, Error: 1062 (23000): Duplicate entry '20239-2023-01-20-2-2023-09-24' for key 'vencimientos.PRIMARY'
Fila 249, Código: 20789, Error: 1062 (23000): Duplicate entry '20789-2023-01-20-2-2023-09-24' for key 'vencimientos.PRIMARY'
Fila 250, Código: 9373, Error: 1062 (23000): Duplicate entry '9373-2023-01-20-2-2023-10-02' for key 'vencimientos.PRIMARY'
Fila 251, Código: 9953, Error: 1062 (23000): Duplicate entry '9953-2023-01-20-2-2023-10-02' for key 'vencimientos.PRIMARY'
Fila 252, Código: 20964, Error: 1062 (23000): Duplicate entry '20964-2023-01-20-2-2023-10-11' for key 'vencimientos.PRIMARY'
Fila 253, Código: 21686, Error: 1062 (23000): Duplicate entry '21686-2023-01-20-2-2024-01-23' for key 'vencimientos.PRIMARY'
Fila 254, Código: 6324, Error: 1062 (23000): Duplicate entry '6324-2023-01-20-2-2024-04-05' for key 'vencimientos.PRIMARY'
Fila 255, Código: 6320, Error: 1062 (23000): Duplicate entry '6320-2023-01-20-2-2024-10-29' for key 'vencimientos.PRIMARY'
Fila 256, Código: 6319, Error: 1062 (23000): Duplicate entry '6319-2023-01-20-2-2024-11-23' for key 'vencimientos.PRIMARY'
Fila 257, Código: 6305, Error: 1062 (23000): Duplicate entry '6305-2023-01-20-2-2025-02-11' for key 'vencimientos.PRIMARY'
Fila 258, Código: 6238, Error: 1062 (23000): Duplicate entry '6238-2023-01-20-2-2025-03-02' for key 'vencimientos.PRIMARY'
Fila 259, Código: 6104, Error: 1062 (23000): Duplicate entry '6104-2023-01-20-2-2025-08-17' for key 'vencimientos.PRIMARY'
Fila 260, Código: 22666, Error: 1062 (23000): Duplicate entry '22666-2023-01-20-1-2023-02-11' for key 'vencimientos.PRIMARY'
Fila 261, Código: 22645, Error: 1062 (23000): Duplicate entry '22645-2023-01-20-1-2023-02-26' for key 'vencimientos.PRIMARY'
Fila 262, Código: 23736, Error: 1062 (23000): Duplicate entry '23736-2023-01-20-1-2023-03-27' for key 'vencimientos.PRIMARY'
Fila 263, Código: 23740, Error: 1062 (23000): Duplicate entry '23740-2023-01-20-1-2023-04-02' for key 'vencimientos.PRIMARY'
Fila 264, Código: 20608, Error: 1062 (23000): Duplicate entry '20608-2023-01-20-1-2023-04-10' for key 'vencimientos.PRIMARY'
Fila 265, Código: 22645, Error: 1062 (23000): Duplicate entry '22645-2023-01-20-1-2023-04-22' for key 'vencimientos.PRIMARY'
Fila 266, Código: 22475, Error: 1062 (23000): Duplicate entry '22475-2023-01-20-1-2023-05-13' for key 'vencimientos.PRIMARY'
Fila 267, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-01-20-1-2023-05-17' for key 'vencimientos.PRIMARY'
Fila 268, Código: 9838, Error: 1062 (23000): Duplicate entry '9838-2023-01-20-1-2023-06-02' for key 'vencimientos.PRIMARY'
Fila 269, Código: 21836, Error: 1062 (23000): Duplicate entry '21836-2023-01-20-1-2023-06-18' for key 'vencimientos.PRIMARY'
Fila 270, Código: 23133, Error: 1062 (23000): Duplicate entry '23133-2023-01-20-1-2023-06-20' for key 'vencimientos.PRIMARY'
Fila 271, Código: 20993, Error: 1062 (23000): Duplicate entry '20993-2023-01-20-1-2023-06-21' for key 'vencimientos.PRIMARY'
Fila 272, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-01-20-1-2023-06-25' for key 'vencimientos.PRIMARY'
Fila 273, Código: 21836, Error: 1062 (23000): Duplicate entry '21836-2023-01-20-1-2023-06-30' for key 'vencimientos.PRIMARY'
Fila 274, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-20-1-2023-07-01' for key 'vencimientos.PRIMARY'
Fila 275, Código: 18873, Error: 1062 (23000): Duplicate entry '18873-2023-01-20-1-2023-07-01' for key 'vencimientos.PRIMARY'
Fila 276, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-01-20-1-2023-07-02' for key 'vencimientos.PRIMARY'
Fila 277, Código: 22645, Error: 1062 (23000): Duplicate entry '22645-2023-01-20-1-2023-07-04' for key 'vencimientos.PRIMARY'
Fila 278, Código: 21836, Error: 1062 (23000): Duplicate entry '21836-2023-01-20-1-2023-07-07' for key 'vencimientos.PRIMARY'
Fila 279, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-01-20-1-2023-07-09' for key 'vencimientos.PRIMARY'
Fila 280, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-20-1-2023-07-11' for key 'vencimientos.PRIMARY'
Fila 281, Código: 9951, Error: 1062 (23000): Duplicate entry '9951-2023-01-20-1-2023-07-12' for key 'vencimientos.PRIMARY'
Fila 282, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-01-20-1-2023-07-13' for key 'vencimientos.PRIMARY'
Fila 283, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-20-1-2023-07-16' for key 'vencimientos.PRIMARY'
Fila 284, Código: 21238, Error: 1062 (23000): Duplicate entry '21238-2023-01-20-1-2023-07-20' for key 'vencimientos.PRIMARY'
Fila 285, Código: 10253, Error: 1062 (23000): Duplicate entry '10253-2023-01-20-1-2023-08-01' for key 'vencimientos.PRIMARY'
Fila 286, Código: 24585, Error: 1062 (23000): Duplicate entry '24585-2023-01-20-1-2023-08-05' for key 'vencimientos.PRIMARY'
Fila 287, Código: 19874, Error: 1062 (23000): Duplicate entry '19874-2023-01-20-1-2023-08-05' for key 'vencimientos.PRIMARY'
Fila 288, Código: 20791, Error: 1062 (23000): Duplicate entry '20791-2023-01-20-1-2023-08-12' for key 'vencimientos.PRIMARY'
Fila 289, Código: 23925, Error: 1062 (23000): Duplicate entry '23925-2023-01-20-1-2023-08-13' for key 'vencimientos.PRIMARY'
Fila 290, Código: 9798, Error: 1062 (23000): Duplicate entry '9798-2023-01-20-1-2023-08-14' for key 'vencimientos.PRIMARY'
Fila 291, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-01-20-1-2023-08-14' for key 'vencimientos.PRIMARY'
Fila 292, Código: 22644, Error: 1062 (23000): Duplicate entry '22644-2023-01-20-1-2023-08-14' for key 'vencimientos.PRIMARY'
Fila 293, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-01-20-1-2023-08-16' for key 'vencimientos.PRIMARY'
Fila 294, Código: 19865, Error: 1062 (23000): Duplicate entry '19865-2023-01-20-1-2023-08-16' for key 'vencimientos.PRIMARY'
Fila 295, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-20-1-2023-08-17' for key 'vencimientos.PRIMARY'
Fila 296, Código: 20777, Error: 1062 (23000): Duplicate entry '20777-2023-01-20-1-2023-08-18' for key 'vencimientos.PRIMARY'
Fila 297, Código: 19874, Error: 1062 (23000): Duplicate entry '19874-2023-01-20-1-2023-08-20' for key 'vencimientos.PRIMARY'
Fila 298, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-20-1-2023-08-21' for key 'vencimientos.PRIMARY'
Fila 299, Código: 24102, Error: 1062 (23000): Duplicate entry '24102-2023-01-20-1-2023-08-23' for key 'vencimientos.PRIMARY'
Fila 300, Código: 20786, Error: 1062 (23000): Duplicate entry '20786-2023-01-20-1-2023-08-31' for key 'vencimientos.PRIMARY'
Fila 301, Código: 24586, Error: 1062 (23000): Duplicate entry '24586-2023-01-20-1-2023-09-03' for key 'vencimientos.PRIMARY'
Fila 302, Código: 23926, Error: 1062 (23000): Duplicate entry '23926-2023-01-20-1-2023-09-04' for key 'vencimientos.PRIMARY'
Fila 303, Código: 20825, Error: 1062 (23000): Duplicate entry '20825-2023-01-20-1-2023-09-11' for key 'vencimientos.PRIMARY'
Fila 304, Código: 10218, Error: 1062 (23000): Duplicate entry '10218-2023-01-20-1-2023-09-12' for key 'vencimientos.PRIMARY'
Fila 305, Código: 9798, Error: 1062 (23000): Duplicate entry '9798-2023-01-20-1-2023-09-13' for key 'vencimientos.PRIMARY'
Fila 306, Código: 20790, Error: 1062 (23000): Duplicate entry '20790-2023-01-20-1-2023-09-16' for key 'vencimientos.PRIMARY'
Fila 307, Código: 21380, Error: 1062 (23000): Duplicate entry '21380-2023-01-20-1-2023-09-19' for key 'vencimientos.PRIMARY'
Fila 308, Código: 23572, Error: 1062 (23000): Duplicate entry '23572-2023-01-20-1-2023-09-22' for key 'vencimientos.PRIMARY'
Fila 309, Código: 20496, Error: 1062 (23000): Duplicate entry '20496-2023-01-20-1-2023-09-23' for key 'vencimientos.PRIMARY'
Fila 310, Código: 19099, Error: 1062 (23000): Duplicate entry '19099-2023-01-20-1-2023-09-24' for key 'vencimientos.PRIMARY'
Fila 311, Código: 21819, Error: 1062 (23000): Duplicate entry '21819-2023-01-20-1-2023-09-24' for key 'vencimientos.PRIMARY'
Fila 312, Código: 20789, Error: 1062 (23000): Duplicate entry '20789-2023-01-20-1-2023-09-24' for key 'vencimientos.PRIMARY'
Fila 313, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-01-20-1-2023-09-26' for key 'vencimientos.PRIMARY'
Fila 314, Código: 20930, Error: 1062 (23000): Duplicate entry '20930-2023-01-20-1-2023-10-01' for key 'vencimientos.PRIMARY'
Fila 315, Código: 9798, Error: 1062 (23000): Duplicate entry '9798-2023-01-20-1-2023-10-01' for key 'vencimientos.PRIMARY'
Fila 316, Código: 9373, Error: 1062 (23000): Duplicate entry '9373-2023-01-20-1-2023-10-02' for key 'vencimientos.PRIMARY'
Fila 317, Código: 21075, Error: 1062 (23000): Duplicate entry '21075-2023-01-20-1-2023-10-03' for key 'vencimientos.PRIMARY'
Fila 318, Código: 21380, Error: 1062 (23000): Duplicate entry '21380-2023-01-20-1-2023-10-03' for key 'vencimientos.PRIMARY'
Fila 319, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-20-1-2023-10-05' for key 'vencimientos.PRIMARY'
Fila 320, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-20-1-2023-10-06' for key 'vencimientos.PRIMARY'
Fila 321, Código: 20964, Error: 1062 (23000): Duplicate entry '20964-2023-01-20-1-2023-10-11' for key 'vencimientos.PRIMARY'
Fila 322, Código: 20239, Error: 1062 (23000): Duplicate entry '20239-2023-01-20-1-2023-10-14' for key 'vencimientos.PRIMARY'
Fila 323, Código: 16332, Error: 1062 (23000): Duplicate entry '16332-2023-01-20-1-2024-01-07' for key 'vencimientos.PRIMARY'
Fila 329, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-27-2-2023-05-25' for key 'vencimientos.PRIMARY'
Fila 330, Código: 20786, Error: 1062 (23000): Duplicate entry '20786-2023-01-27-2-2023-08-31' for key 'vencimientos.PRIMARY'
Fila 331, Código: 24585, Error: 1062 (23000): Duplicate entry '24585-2023-01-27-2-2023-08-19' for key 'vencimientos.PRIMARY'
Fila 332, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-01-27-2-2023-07-02' for key 'vencimientos.PRIMARY'
Fila 333, Código: 10218, Error: 1062 (23000): Duplicate entry '10218-2023-01-27-2-2023-09-13' for key 'vencimientos.PRIMARY'
Fila 334, Código: 9373, Error: 1062 (23000): Duplicate entry '9373-2023-01-27-2-2023-10-02' for key 'vencimientos.PRIMARY'
Fila 335, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-01-27-2-2023-08-16' for key 'vencimientos.PRIMARY'
Fila 336, Código: 9838, Error: 1062 (23000): Duplicate entry '9838-2023-01-27-2-2023-07-13' for key 'vencimientos.PRIMARY'
Fila 337, Código: 20930, Error: 1062 (23000): Duplicate entry '20930-2023-01-27-2-2023-08-25' for key 'vencimientos.PRIMARY'
Fila 338, Código: 16332, Error: 1062 (23000): Duplicate entry '16332-2023-01-27-2-2024-01-07' for key 'vencimientos.PRIMARY'
Fila 339, Código: 9798, Error: 1062 (23000): Duplicate entry '9798-2023-01-27-2-2023-07-05' for key 'vencimientos.PRIMARY'
Fila 340, Código: 20496, Error: 1062 (23000): Duplicate entry '20496-2023-01-27-2-2023-09-23' for key 'vencimientos.PRIMARY'
Fila 341, Código: 9951, Error: 1062 (23000): Duplicate entry '9951-2023-01-27-2-2023-05-23' for key 'vencimientos.PRIMARY'
Fila 342, Código: 9953, Error: 1062 (23000): Duplicate entry '9953-2023-01-27-2-2023-10-02' for key 'vencimientos.PRIMARY'
Fila 343, Código: 23925, Error: 1062 (23000): Duplicate entry '23925-2023-01-27-2-2023-08-13' for key 'vencimientos.PRIMARY'
Fila 344, Código: 23926, Error: 1062 (23000): Duplicate entry '23926-2023-01-27-2-2023-09-04' for key 'vencimientos.PRIMARY'
Fila 345, Código: 19099, Error: 1062 (23000): Duplicate entry '19099-2023-01-27-2-2023-03-24' for key 'vencimientos.PRIMARY'
Fila 346, Código: 20825, Error: 1062 (23000): Duplicate entry '20825-2023-01-27-2-2023-08-15' for key 'vencimientos.PRIMARY'
Fila 347, Código: 20826, Error: 1062 (23000): Duplicate entry '20826-2023-01-27-2-2023-03-31' for key 'vencimientos.PRIMARY'
Fila 348, Código: 20964, Error: 1062 (23000): Duplicate entry '20964-2023-01-27-2-2023-10-11' for key 'vencimientos.PRIMARY'
Fila 349, Código: 21528, Error: 1062 (23000): Duplicate entry '21528-2023-01-27-2-2023-03-28' for key 'vencimientos.PRIMARY'
Fila 350, Código: 20993, Error: 1062 (23000): Duplicate entry '20993-2023-01-27-2-2023-06-21' for key 'vencimientos.PRIMARY'
Fila 351, Código: 21075, Error: 1062 (23000): Duplicate entry '21075-2023-01-27-2-2023-10-03' for key 'vencimientos.PRIMARY'
Fila 352, Código: 23572, Error: 1062 (23000): Duplicate entry '23572-2023-01-27-2-2023-09-03' for key 'vencimientos.PRIMARY'
Fila 353, Código: 10253, Error: 1062 (23000): Duplicate entry '10253-2023-01-27-2-2023-05-08' for key 'vencimientos.PRIMARY'
Fila 354, Código: 18840, Error: 1062 (23000): Duplicate entry '18840-2023-01-27-2-2023-07-04' for key 'vencimientos.PRIMARY'
Fila 355, Código: 21149, Error: 1062 (23000): Duplicate entry '21149-2023-01-27-2-2023-05-03' for key 'vencimientos.PRIMARY'
Fila 356, Código: 21836, Error: 1062 (23000): Duplicate entry '21836-2023-01-27-2-2023-06-16' for key 'vencimientos.PRIMARY'
Fila 357, Código: 24586, Error: 1062 (23000): Duplicate entry '24586-2023-01-27-2-2023-07-14' for key 'vencimientos.PRIMARY'
Fila 358, Código: 23736, Error: 1062 (23000): Duplicate entry '23736-2023-01-27-2-2023-04-10' for key 'vencimientos.PRIMARY'
Fila 359, Código: 20777, Error: 1062 (23000): Duplicate entry '20777-2023-01-27-2-2023-08-18' for key 'vencimientos.PRIMARY'
Fila 360, Código: 19874, Error: 1062 (23000): Duplicate entry '19874-2023-01-27-2-2023-08-20' for key 'vencimientos.PRIMARY'
Fila 361, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-01-27-2-2023-07-10' for key 'vencimientos.PRIMARY'
Fila 362, Código: 18873, Error: 1062 (23000): Duplicate entry '18873-2023-01-27-2-2023-07-10' for key 'vencimientos.PRIMARY'
Fila 363, Código: 21380, Error: 1062 (23000): Duplicate entry '21380-2023-01-27-2-2023-09-20' for key 'vencimientos.PRIMARY'
Fila 364, Código: 24102, Error: 1062 (23000): Duplicate entry '24102-2023-01-27-2-2023-05-27' for key 'vencimientos.PRIMARY'
Fila 365, Código: 20789, Error: 1062 (23000): Duplicate entry '20789-2023-01-27-2-2023-09-24' for key 'vencimientos.PRIMARY'
Fila 366, Código: 20788, Error: 1062 (23000): Duplicate entry '20788-2023-01-27-2-2023-09-04' for key 'vencimientos.PRIMARY'
Fila 367, Código: 22643, Error: 1062 (23000): Duplicate entry '22643-2023-01-27-2-2023-06-19' for key 'vencimientos.PRIMARY'
Fila 368, Código: 23134, Error: 1062 (23000): Duplicate entry '23134-2023-01-27-2-2023-06-19' for key 'vencimientos.PRIMARY'
Fila 369, Código: 22644, Error: 1062 (23000): Duplicate entry '22644-2023-01-27-2-2023-08-14' for key 'vencimientos.PRIMARY'
Fila 370, Código: 22645, Error: 1062 (23000): Duplicate entry '22645-2023-01-27-2-2023-08-31' for key 'vencimientos.PRIMARY'
Fila 371, Código: 23133, Error: 1062 (23000): Duplicate entry '23133-2023-01-27-2-2023-06-19' for key 'vencimientos.PRIMARY'
Fila 382, Código: 22666, Error: 1062 (23000): Duplicate entry '22666-2023-01-27-1-2023-03-09' for key 'vencimientos.PRIMARY'
Fila 383, Código: 23740, Error: 1062 (23000): Duplicate entry '23740-2023-01-27-1-2023-04-02' for key 'vencimientos.PRIMARY'
Fila 384, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-27-1-2023-08-17' for key 'vencimientos.PRIMARY'
Fila 385, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-27-1-2023-07-01' for key 'vencimientos.PRIMARY'
Fila 386, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-27-1-2023-07-16' for key 'vencimientos.PRIMARY'
Fila 387, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-27-1-2023-08-21' for key 'vencimientos.PRIMARY'
Fila 388, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-27-1-2023-10-05' for key 'vencimientos.PRIMARY'
Fila 389, Código: 20786, Error: 1062 (23000): Duplicate entry '20786-2023-01-27-1-2023-08-31' for key 'vencimientos.PRIMARY'
Fila 390, Código: 20239, Error: 1062 (23000): Duplicate entry '20239-2023-01-27-1-2023-10-14' for key 'vencimientos.PRIMARY'
Fila 391, Código: 9364, Error: 1062 (23000): Duplicate entry '9364-2023-01-27-1-2023-07-18' for key 'vencimientos.PRIMARY'
Fila 392, Código: 22475, Error: 1062 (23000): Duplicate entry '22475-2023-01-27-1-2023-07-22' for key 'vencimientos.PRIMARY'
Fila 393, Código: 24585, Error: 1062 (23000): Duplicate entry '24585-2023-01-27-1-2023-09-06' for key 'vencimientos.PRIMARY'
Fila 394, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-01-27-1-2023-07-14' for key 'vencimientos.PRIMARY'
Fila 395, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-01-27-1-2023-07-02' for key 'vencimientos.PRIMARY'
Fila 396, Código: 10218, Error: 1062 (23000): Duplicate entry '10218-2023-01-27-1-2023-09-12' for key 'vencimientos.PRIMARY'
Fila 397, Código: 9373, Error: 1062 (23000): Duplicate entry '9373-2023-01-27-1-2023-10-02' for key 'vencimientos.PRIMARY'
Fila 398, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-01-27-1-2023-08-16' for key 'vencimientos.PRIMARY'
Fila 399, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-01-27-1-2023-10-02' for key 'vencimientos.PRIMARY'
Fila 400, Código: 9838, Error: 1062 (23000): Duplicate entry '9838-2023-01-27-1-2023-07-13' for key 'vencimientos.PRIMARY'
Fila 401, Código: 20930, Error: 1062 (23000): Duplicate entry '20930-2023-01-27-1-2023-10-01' for key 'vencimientos.PRIMARY'
Fila 402, Código: 16332, Error: 1062 (23000): Duplicate entry '16332-2023-01-27-1-2024-01-07' for key 'vencimientos.PRIMARY'
Fila 403, Código: 9798, Error: 1062 (23000): Duplicate entry '9798-2023-01-27-1-2023-10-01' for key 'vencimientos.PRIMARY'
Fila 404, Código: 20496, Error: 1062 (23000): Duplicate entry '20496-2023-01-27-1-2023-09-23' for key 'vencimientos.PRIMARY'
Fila 405, Código: 9951, Error: 1062 (23000): Duplicate entry '9951-2023-01-27-1-2023-07-12' for key 'vencimientos.PRIMARY'
Fila 406, Código: 23925, Error: 1062 (23000): Duplicate entry '23925-2023-01-27-1-2023-08-13' for key 'vencimientos.PRIMARY'
Fila 407, Código: 23926, Error: 1062 (23000): Duplicate entry '23926-2023-01-27-1-2023-09-04' for key 'vencimientos.PRIMARY'
Fila 408, Código: 19099, Error: 1062 (23000): Duplicate entry '19099-2023-01-27-1-2023-09-05' for key 'vencimientos.PRIMARY'
Fila 409, Código: 19099, Error: 1062 (23000): Duplicate entry '19099-2023-01-27-1-2023-09-24' for key 'vencimientos.PRIMARY'
Fila 410, Código: 20825, Error: 1062 (23000): Duplicate entry '20825-2023-01-27-1-2023-09-11' for key 'vencimientos.PRIMARY'
Fila 411, Código: 20964, Error: 1062 (23000): Duplicate entry '20964-2023-01-27-1-2023-10-11' for key 'vencimientos.PRIMARY'
Fila 412, Código: 20993, Error: 1062 (23000): Duplicate entry '20993-2023-01-27-1-2023-06-21' for key 'vencimientos.PRIMARY'
Fila 413, Código: 21075, Error: 1062 (23000): Duplicate entry '21075-2023-01-27-1-2023-10-03' for key 'vencimientos.PRIMARY'
Fila 414, Código: 23572, Error: 1062 (23000): Duplicate entry '23572-2023-01-27-1-2023-09-22' for key 'vencimientos.PRIMARY'
Fila 415, Código: 10253, Error: 1062 (23000): Duplicate entry '10253-2023-01-27-1-2023-05-07' for key 'vencimientos.PRIMARY'
Fila 416, Código: 18840, Error: 1062 (23000): Duplicate entry '18840-2023-01-27-1-2023-08-02' for key 'vencimientos.PRIMARY'
Fila 417, Código: 21836, Error: 1062 (23000): Duplicate entry '21836-2023-01-27-1-2023-06-18' for key 'vencimientos.PRIMARY'
Fila 418, Código: 21836, Error: 1062 (23000): Duplicate entry '21836-2023-01-27-1-2023-06-30' for key 'vencimientos.PRIMARY'
Fila 419, Código: 24586, Error: 1062 (23000): Duplicate entry '24586-2023-01-27-1-2023-09-02' for key 'vencimientos.PRIMARY'
Fila 420, Código: 20608, Error: 1062 (23000): Duplicate entry '20608-2023-01-27-1-2023-04-10' for key 'vencimientos.PRIMARY'
Fila 421, Código: 23736, Error: 1062 (23000): Duplicate entry '23736-2023-01-27-1-2023-03-27' for key 'vencimientos.PRIMARY'
Fila 422, Código: 20777, Error: 1062 (23000): Duplicate entry '20777-2023-01-27-1-2023-08-18' for key 'vencimientos.PRIMARY'
Fila 423, Código: 19874, Error: 1062 (23000): Duplicate entry '19874-2023-01-27-1-2023-08-05' for key 'vencimientos.PRIMARY'
Fila 424, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-01-27-1-2023-07-09' for key 'vencimientos.PRIMARY'
Fila 425, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-01-27-1-2023-09-26' for key 'vencimientos.PRIMARY'
Fila 426, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-01-27-1-2023-05-17' for key 'vencimientos.PRIMARY'
